# 	 DM 	 SNR 	 Arrival Time (sec)
310 	 45.28 	 4.43 	 7.3295
311 	 45.82 	 4.24 	 7.6231
312 	 49.59 	 4.29 	 6.8682
313 	 49.59 	 4.15 	 7.2457
314 	 52.83 	 4.03 	 6.3229
315 	 57.14 	 4.10 	 7.2037
316 	 57.14 	 4.28 	 7.5812
317 	 57.68 	 4.34 	 6.4068
318 	 59.30 	 4.35 	 7.0359
319 	 61.45 	 4.40 	 7.5288
320 	 62.53 	 4.17 	 6.4907
321 	 63.07 	 4.53 	 7.2457
322 	 65.23 	 4.14 	 7.1198
323 	 66.30 	 4.20 	 6.7004
324 	 67.38 	 4.24 	 6.4068
325 	 69.00 	 4.27 	 7.2037
326 	 71.15 	 4.08 	 7.2876
327 	 72.23 	 4.98 	 6.6899
328 	 74.39 	 4.22 	 7.0359
329 	 76.55 	 4.38 	 6.5221
330 	 81.94 	 4.16 	 7.1723
331 	 81.40 	 4.37 	 6.8682
332 	 87.33 	 4.61 	 6.9101
333 	 89.48 	 4.31 	 6.4487
334 	 90.56 	 4.13 	 7.4134
335 	 92.18 	 4.09 	 6.9940
336 	 92.18 	 4.03 	 7.1618
337 	 94.87 	 4.95 	 6.4068
338 	 99.19 	 4.32 	 7.1723
339 	 97.03 	 4.19 	 7.0779
340 	 101.34 	 4.28 	 7.3610
341 	 102.42 	 4.05 	 7.2037
342 	 108.35 	 4.92 	 7.4554
343 	 108.89 	 4.38 	 7.2457
344 	 117.51 	 4.07 	 7.1618
345 	 120.21 	 4.03 	 7.6231
346 	 131.53 	 4.65 	 7.0255
347 	 133.15 	 4.37 	 6.9101
348 	 40.97 	 4.27 	 7.1093
349 	 56.06 	 4.23 	 6.9416
350 	 74.39 	 4.19 	 7.2771
351 	 99.19 	 4.02 	 6.6060
352 	 102.42 	 4.10 	 6.2705
353 	 102.42 	 4.09 	 6.5221
354 	 111.04 	 4.03 	 6.8577
355 	 123.98 	 4.06 	 7.5288
356 	 140.15 	 4.41 	 6.6689
357 	 148.78 	 4.48 	 6.6060
358 	 157.40 	 4.38 	 7.5288
359 	 168.18 	 4.18 	 6.8367
360 	 167.11 	 4.14 	 6.5221
361 	 170.34 	 4.29 	 6.9416
362 	 171.42 	 4.84 	 7.1932
363 	 185.43 	 4.31 	 6.8367
